===============================================================================
= Module: UtilititesSLR   |   Example: TrackingSLR
===============================================================================
= Intputs:
-------------------------------------------------------------------------------
= File:        41240_cpf_240128_02801.hts
= Object:      jason3NONE
= Avoid Sun:   true
= Avoid angle: 15
= Delta:       1000
= Min el:      15
===============================================================================
= Outputs:
-------------------------------------------------------------------------------
= Trim at start: false
= Trim at end:   false
= Sun collision: true
= Sun at start:  false
= Sun at end:    false
= Sun deviation: true
= El deviation: false
===============================================================================
mjd;sod;pass_az;pass_el;track_az;track_el;sun_az;sun_el
60340;42415.000000;322.8099;37.1660;322.8099;37.1660;165.0787;34.7483
60340;42416.000000;322.7601;37.3160;322.7601;37.3160;165.0835;34.7492
60340;42417.000000;322.7098;37.4665;322.7098;37.4665;165.0882;34.7500
60340;42418.000000;322.6590;37.6176;322.6590;37.6176;165.0929;34.7509
60340;42419.000000;322.6078;37.7692;322.6078;37.7692;165.0976;34.7518
60340;42420.000000;322.5561;37.9214;322.5561;37.9214;165.1023;34.7526
60340;42421.000000;322.5039;38.0741;322.5039;38.0741;165.1071;34.7535
60340;42422.000000;322.4512;38.2274;322.4512;38.2274;165.1118;34.7543
60340;42423.000000;322.3980;38.3813;322.3980;38.3813;165.1165;34.7552
60340;42424.000000;322.3444;38.5357;322.3444;38.5357;165.1212;34.7561
60340;42425.000000;322.2902;38.6906;322.2902;38.6906;165.1260;34.7569
60340;42426.000000;322.2355;38.8462;322.2355;38.8462;165.1307;34.7578
60340;42427.000000;322.1803;39.0023;322.1803;39.0023;165.1354;34.7587
60340;42428.000000;322.1246;39.1589;322.1246;39.1589;165.1401;34.7595
60340;42429.000000;322.0683;39.3161;322.0683;39.3161;165.1448;34.7604
60340;42430.000000;322.0115;39.4739;322.0115;39.4739;165.1496;34.7612
60340;42431.000000;321.9542;39.6323;321.9542;39.6323;165.1543;34.7621
60340;42432.000000;321.8963;39.7912;321.8963;39.7912;165.1590;34.7630
60340;42433.000000;321.8378;39.9508;321.8378;39.9508;165.1637;34.7638
60340;42434.000000;321.7787;40.1108;321.7787;40.1108;165.1685;34.7647
60340;42435.000000;321.7191;40.2715;321.7191;40.2715;165.1732;34.7656
60340;42436.000000;321.6589;40.4328;321.6589;40.4328;165.1779;34.7664
60340;42437.000000;321.5981;40.5946;321.5981;40.5946;165.1826;34.7673
60340;42438.000000;321.5367;40.7570;321.5367;40.7570;165.1874;34.7681
60340;42439.000000;321.4747;40.9200;321.4747;40.9200;165.1921;34.7690
60340;42440.000000;321.4120;41.0836;321.4120;41.0836;165.1968;34.7699
60340;42441.000000;321.3487;41.2478;321.3487;41.2478;165.2015;34.7707
60340;42442.000000;321.2848;41.4126;321.2848;41.4126;165.2063;34.7716
60340;42443.000000;321.2203;41.5779;321.2203;41.5779;165.2110;34.7724
60340;42444.000000;321.1551;41.7439;321.1551;41.7439;165.2157;34.7733
60340;42445.000000;321.0892;41.9105;321.0892;41.9105;165.2204;34.7741
60340;42446.000000;321.0226;42.0776;321.0226;42.0776;165.2252;34.7750
60340;42447.000000;320.9554;42.2454;320.9554;42.2454;165.2299;34.7759
60340;42448.000000;320.8874;42.4137;320.8874;42.4137;165.2346;34.7767
60340;42449.000000;320.8188;42.5827;320.8188;42.5827;165.2393;34.7776
60340;42450.000000;320.7494;42.7522;320.7494;42.7522;165.2441;34.7784
60340;42451.000000;320.6793;42.9224;320.6793;42.9224;165.2488;34.7793
60340;42452.000000;320.6084;43.0932;320.6084;43.0932;165.2535;34.7801
60340;42453.000000;320.5369;43.2645;320.5369;43.2645;165.2582;34.7810
60340;42454.000000;320.4645;43.4365;320.4645;43.4365;165.2630;34.7819
60340;42455.000000;320.3914;43.6091;320.3914;43.6091;165.2677;34.7827
60340;42456.000000;320.3175;43.7823;320.3175;43.7823;165.2724;34.7836
60340;42457.000000;320.2428;43.9561;320.2428;43.9561;165.2771;34.7844
60340;42458.000000;320.1673;44.1305;320.1673;44.1305;165.2819;34.7853
60340;42459.000000;320.0909;44.3056;320.0909;44.3056;165.2866;34.7861
60340;42460.000000;320.0137;44.4812;320.0137;44.4812;165.2913;34.7870
60340;42461.000000;319.9357;44.6575;319.9357;44.6575;165.2960;34.7878
60340;42462.000000;319.8568;44.8343;319.8568;44.8343;165.3008;34.7887
60340;42463.000000;319.7771;45.0118;319.7771;45.0118;165.3055;34.7895
60340;42464.000000;319.6964;45.1899;319.6964;45.1899;165.3102;34.7904
60340;42465.000000;319.6149;45.3687;319.6149;45.3687;165.3149;34.7912
60340;42466.000000;319.5324;45.5480;319.5324;45.5480;165.3197;34.7921
60340;42467.000000;319.4490;45.7280;319.4490;45.7280;165.3244;34.7930
60340;42468.000000;319.3647;45.9086;319.3647;45.9086;165.3291;34.7938
60340;42469.000000;319.2794;46.0898;319.2794;46.0898;165.3339;34.7947
60340;42470.000000;319.1931;46.2716;319.1931;46.2716;165.3386;34.7955
